UC4W7xlN-SseQNZMWFP66x3Q,"Bro, it's not interesting when you're suffering. Make a video of yourself calling someone and they'll pass the test.",2026-03-24T10:00:16Z
UCInfGBgXMwIW8qWk4bip8Ow,Mr beast please please   I'm from India Bihar gaya aliganj road no 16 please help me,2026-03-24T09:59:24Z
UC_9oXub9CdIup8Q5CBWK1uw,สบายเกิ้น,2026-03-24T09:59:15Z
UCwgCYu6DoZD3OgAdUpohHEw,Кто тут из СНГ?,2026-03-24T09:59:11Z
UCxV43pYaKc6BCjbvODCoEKQ,❤❤❤❤,2026-03-24T09:58:28Z
UCXzNpbrytmsW1AorgGCGbQA,"“Hi, I saw your content. I can help you reply to comments and messages in good English. I can also increase engagement. I can do a free trial if you want.”",2026-03-24T09:57:53Z
UCEQ30T4AzHRhcH879tN6wsQ,Молодец украл идею,2026-03-24T09:57:50Z
UCqMoaHaWukwN-iiNDSg5o8Q,Yes,2026-03-24T09:57:35Z
UC82xOU5CYqcB0apDaPb7QPw,can you do a week on a snowy mountain?,2026-03-24T09:57:01Z
UCGIbxSv6dpid41mJkSlnjkw,TÜRKLER BURDAMIYIZ,2026-03-24T09:56:26Z
UCw-aG5ein8MR3-xDD-JpUKw,Дариус лучший! Возьмите его в команду !,2026-03-24T09:56:19Z
UCzF22nO8llYLNGY4pcsFrZw,suaranya kok beda?,2026-03-24T09:56:14Z
UCdoJm6Vf3uUY0AlWtGXtdeQ,Big Respect For Darius ❤️❤️‍🩹,2026-03-24T09:56:08Z
UCIEy9WUJTjsSD4jCZiHfsKA,I love you,2026-03-24T09:56:06Z
UCtuqMSFQ07EcuQuBGB1H0tQ,W Darius,2026-03-24T09:55:48Z
UC61w2cxspv_puGz80D2_8UQ,"Hi mr beast 
I am your big fan 
Bro my English is weak😅
But bro I am 
your subscriber 
I saw your all videos 😀 
It is a really amazing 🤩 
To bro you can play a minecraft 😁 
My id is -
LEGEND1428557  
and you will come In 
India-gujrat-rajkot-jetpur 
Please bro 
and please you will give me a surprise kit 😅😅
                    - Your subscriber
                         DHRUMIL 

                from jetpur 😅.",2026-03-24T09:55:41Z
UCet8Vj_3uIyA0ALVubE_EAA,Best❤❤,2026-03-24T09:55:31Z
UCiw9aiwDzJUiFQCoLIOhTcA,😂😂❤,2026-03-24T09:55:25Z
UCMgwGubstePUUyxrKKRV1sw,Buenísimo,2026-03-24T09:55:25Z
UCZ-KM5G1gHtvBxewHQOU1Vw,Darius didn't let em down...Darius the absolute goat,2026-03-24T09:55:08Z
UC8ZaOZS8hXb7XK4Y0K8u-3Q,😢,2026-03-24T09:54:27Z
UCA4s65QBCPc0WiRhJ6bP8SQ,darius TOP,2026-03-24T09:54:18Z
UCBlehATm1wyTNx1eiD8w7BA,W Darius we needmore,2026-03-24T09:54:17Z
UCWbg4IDRXydstONKoB7RyTg,Хейс и дариус самые нужные а остальные так помагают,2026-03-24T09:54:11Z
UCu1JEev3pbDUlfY7Syr1RcQ,"mong sẽ ra tiêp thể loại như này, video MR Beast tự sinh tồn đều rất hay",2026-03-24T09:54:05Z
UCk1Q5AXq8hdH1XU2vtM0ODw,Like to see Darius again in this chanal vidios,2026-03-24T09:54:03Z
UCAAK7o_rUubY_0fFf7_jRwg,Sub indo nya kok beda ya..,2026-03-24T09:53:59Z
UC_blR7m19VEtrcRA-pGUY1w,Gooddd video❤🎉🎉,2026-03-24T09:53:11Z
UCAum5sCpNYgzQbHH6Dg-1tA,You be Mac present at the next Al Jazeera video better,2026-03-24T09:53:09Z
UC0kkNCePmnFAkeumjCcGyfA,yessss,2026-03-24T09:53:05Z
UCAum5sCpNYgzQbHH6Dg-1tA,You be Mac present at the next Al Jazeera video better,2026-03-24T09:53:00Z
UCLR9VO6mlu4WATt57OKdk9A,Do again with me full experience,2026-03-24T09:52:54Z
UCAum5sCpNYgzQbHH6Dg-1tA,"You be Mac present at the next Al Jazeera video better
❤❤",2026-03-24T09:52:46Z
UCAum5sCpNYgzQbHH6Dg-1tA,"You be Mac present at the next Al Jazeera video better
❤❤",2026-03-24T09:52:37Z
UCAum5sCpNYgzQbHH6Dg-1tA,You be Mac present at the next Al Jazeera video better,2026-03-24T09:52:24Z
UCAum5sCpNYgzQbHH6Dg-1tA,29:07 You be Mac present at the next Al Jazeera video better,2026-03-24T09:51:36Z
UCQogZ7JPU_zcSKdlrnFf2Qw,"mister be, mandame die euro loco",2026-03-24T09:51:34Z
UCgvhjIlqqg82eCbX4upXe_A,Yes man ❤❤❤❤,2026-03-24T09:51:12Z
UCpEUuW3NDfRpbvIL6yT4fSg,Hi mr beast,2026-03-24T09:51:10Z
UCSBuXLsWD_7a2um6aVYNvFw,"If the sail had been made bigger, the VAZ would have had a chance. 😅❤",2026-03-24T09:51:04Z
UCKksG3ax1QHgEacPzLZ81BQ,"And I say it, Dries truly won the hearts of the fans.",2026-03-24T09:50:26Z
UCYoWR-yc65ThX_1Zo-wUcZw,Hi mr beast come to rajasthan india in 45c normal temperature,2026-03-24T09:50:16Z
UCeaPjH7rf_kwdTHAt-oFdtA,забрал идею у егорика и даже спасибо не сказал,2026-03-24T09:49:47Z
UCgvhjIlqqg82eCbX4upXe_A,Hay Mr beast I am your biggest fan please come or i come to your home come India 🇮🇳 again please 🙏🏻 I not have enough money to your country and please give promotion please,2026-03-24T09:49:17Z
UCrVbHreDTDAbVDgn7tceUTA,Dot  vary bro but you and your friends  tried it❤❤❤❤❤❤❤❤❤❤❤,2026-03-24T09:49:15Z
UC4wBVZEfBCl2yKTRgwuxkCA,33:33,2026-03-24T09:49:09Z
UCo2ugqoSmD8zj4tT0nkTJuA,😂😂😂,2026-03-24T09:48:56Z
UCo2ugqoSmD8zj4tT0nkTJuA,😂😂😂,2026-03-24T09:48:50Z
UCFclSvvShWeb-QyIyCl5WOg,Devamı gəlsin abi lütfən,2026-03-24T09:48:17Z
UCOvZZAZmVldhqpt8LRqhKPA,How ❤❤,2026-03-24T09:48:08Z
UCqC7TF40XhH1CvjqanGzHSA,DARIUS SHOULD BE IN MAIN GROUP!!!!,2026-03-24T09:47:44Z
UCa6-kYpr8J06wEaIYlIstOQ,amraai rokm veido say,2026-03-24T09:47:32Z
UCQ4c7eda2n0Q_3wAnk8YPeQ,"mr beast, help me",2026-03-24T09:47:25Z
UCm-pZcHSaPsZw3vZPzwU-TA,smallest spider i ever saw jimmy,2026-03-24T09:47:14Z
UCPb6meBVr9LGqpgKOptkdKg,darious was the MVP on this game❤,2026-03-24T09:47:11Z
UC9xKudqqihQWOLkXJMJ_Gqw,Türk varmı alo,2026-03-24T09:47:01Z
UC8WN59ZFHDwaSVd8jv2HMYQ,Kon Kon Pakistan sa dakh rha a hazri lagao comment ma,2026-03-24T09:46:13Z
UCgExB4DP3vXOT1zvjuD_NSQ,мистор бист желаю тебе 500 млн,2026-03-24T09:46:04Z
UCTtvV40yVuwKy40VABynLPw,You are getting old,2026-03-24T09:44:33Z
UC4Ykv5JobsObeLUTD-8zEow,plastic ko pani me dalke pighla rh th literally ye americans,2026-03-24T09:44:18Z
UCjRDNqVMKK0j9sSe0qi74KA,we wanna see Darius in more videos 🤭,2026-03-24T09:43:56Z
UCwXU8W1s0EmyWcRaF74r0tg,First time seeing Nolan be serious,2026-03-24T09:43:24Z
UC1fIPdZbLGjzU_Tfkgqchbg,Omg,2026-03-24T09:43:23Z
UClRPu8iWo0FweqVSOQ1J9wg,Why indonesian dubbing is change?,2026-03-24T09:43:13Z
UCwq6QKrGV_owt7B3u0yUnNw,you ar g7bh,2026-03-24T09:43:10Z
UCug-BYtLewgzlZFCAGKaT3g,脱出島やん。,2026-03-24T09:43:07Z
UCAY-7fAav7iWaAIFRtNMT_w,Mr beast plz help me some money 1881032040567 bank account 🙏🙏🙏,2026-03-24T09:42:49Z
UCbkix1m-6HVOrZmaEVVjqOA,Is typeless a useful app? 🤨,2026-03-24T09:42:39Z
UC5rjQGDwlaG6G54nQhjGJTg,Wow great video 😮😮😮😮,2026-03-24T09:42:22Z
UCd4ri1wPkTjgWQP3NtJNDpw,"╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝",2026-03-24T09:41:59Z
UCLDVbtkMD6qIGT428bHrz6g,मु जे सपोड़ करो भाई 😢,2026-03-24T09:41:18Z
UCrYfsOVoGjiykYDK7d2wujw,Кто тоже ищет коменты Егорика?,2026-03-24T09:41:13Z
UCwq6QKrGV_owt7B3u0yUnNw,you are سندوله,2026-03-24T09:41:08Z
UCIZdlIFVFKaiqg_bmMzvmGA,Suara ganti bjir😢,2026-03-24T09:40:03Z
UCCTfuANO5YihWTkeQlhMvvQ,If daruis is sitting with mr beast who recording it when they are eating,2026-03-24T09:39:43Z
UCFT6MASo9IoaheovvKi1z_w,Gerçek hayat Minecraft,2026-03-24T09:39:32Z
UCoge8q1FH8vPzQXA28xV1EQ,"Hii 
mrbeast please help me Give me $200,000 I have been subscribed to you for 2 years; I have not received any gift till date 🥹 0:01 0",2026-03-24T09:39:03Z
UCQIs2RsK9UcaQ20Cc_U4KhQ,Day 12 of asking mr beast to put me in a challeng,2026-03-24T09:38:57Z
UCBe0eTOP0N1HSyzeDMm_jzw,I like Mr Bean,2026-03-24T09:38:27Z
UCImQVPuJOQtVM4DQkLsU19g,по моему бист вдохновился эксаилом интересненько...,2026-03-24T09:38:23Z
UC10o3gXEHu8UN1hX-oiweLw,Without Darius they would've died for sure,2026-03-24T09:38:16Z
UC2EfsZSZJ9OJuF5NNIhAnmA,Was there another camera man,2026-03-24T09:38:08Z
UCBe0eTOP0N1HSyzeDMm_jzw,Mr mrveast,2026-03-24T09:38:07Z
UCqlKmB8DHhz-0sO1zCGEQ2Q,Vid end in 30:13,2026-03-24T09:38:04Z
UCgbu6VK5No2ce-SMaDOcvhw,Егор Шкроед,2026-03-24T09:36:57Z
UCAozJhQrOVlID27m8Q_tYRg,האי,2026-03-24T09:36:53Z
UCqumL8LBGNaDNfWX24b4NBQ,Thanks for 350 subscribers Plzzzz keep Supporting nd Subscribe more 😊😊,2026-03-24T09:36:28Z
UC1z1TbB8rRKVMp8x7xAB5Wg,Kecewa berat gua,2026-03-24T09:36:16Z
UCfhaT4WwNq9guf_c5QTOTaQ,7:02 Another cameraman 😄,2026-03-24T09:36:14Z
UC68V-aHNmvAi2oWa7Qips_Q,Rust,2026-03-24T09:36:13Z
UCBe0eTOP0N1HSyzeDMm_jzw,Wow,2026-03-24T09:36:06Z
UCBe0eTOP0N1HSyzeDMm_jzw,I am Munna from Bangladesh,2026-03-24T09:35:50Z
UCdFwAmO87wSws4vtOg1wpdA,Gagal untuk pertama kalinya,2026-03-24T09:34:38Z
UCKA0nm0vGrLD4TJra91Lr9g,Where is Carl now? 😢,2026-03-24T09:34:34Z
UCoq1iNuScNKbhI9NEsspWCQ,We want more of Darius!,2026-03-24T09:34:32Z
UCc0IqFXOrr12l1obDY8VZjg,obbv fake as... wood is perfect cut lol,2026-03-24T09:33:44Z
UC_lhC-P3bbpreG2fAYfTfWg,Thank you mrbeast for videos,2026-03-24T09:33:29Z
UCR6-vYEXySrYQumwerYKFfg,"Mr. Beast, how could you steal an idea from Egor Shkred? You didn't respond to his video, so you're also stealing",2026-03-24T09:33:02Z
UC0rsInrHQm88iJuZtqaCOeA,они реально такие тупые ? если бочки герметичны то как оно может не плавать ?,2026-03-24T09:32:28Z
UCGH47y0XKk0Us68uMCg9iGQ,nice dogs,2026-03-24T09:32:18Z
UCEVbnGegdTs9DlW--J2wShw,У егорика украл,2026-03-24T09:31:55Z
UCCZJ0M6x2c3CNzo_VPLWZVg,у егорика видео украл,2026-03-24T09:31:43Z
UCQ9HNSAOquav5xe9002JwOw,Straw hat pirates,2026-03-24T09:31:42Z
UClWPbN_ZcMcATEqq-7b5NWA,"I don't really like the current Indonesian dubbing, I hope the dubbing will be changed to the original in the next video.",2026-03-24T09:31:36Z
UCFQZJXRDZ9zEk3w9jZVLF8g,What you mean  your just a YouTuber building with nothing HOWW DID A BARREL SPAWNS ON THE FOREST like your building a boat and there's a random barrel spawned HOWWWW and you brought a tent ts ain't a survival mode this a vacation,2026-03-24T09:31:20Z
UCrY0Zj7qTSDwB9Hq284n3Fw,mr beast actually participating in a challenge instead of putting other people through it 🥹,2026-03-24T09:30:52Z
UCndZ82wJfQypih0lat1bX_Q,"0.3 miles away from the island... 🌊 This is a powerful reminder that we’re all just 0.3 miles away from our goals. I’m putting 15 hours a day into my stories just to reach my own island one day! The grind never stops. Never giving up! ✨🚀""",2026-03-24T09:30:52Z
UCEVRGd8ksKPuo7RljB1Jw0Q,احسن برنامج غى العالم كفايه اللى انتم حاولتم,2026-03-24T09:30:49Z
UCNIQ97S9slIvVO9cbm8-sjg,Bring Darius to more videos ❤,2026-03-24T09:30:07Z
UCHhtiu5PdzkXCWTUHWPUtvg,Who was doing the camera when Darius was working and everyone else was also in the frame?,2026-03-24T09:29:53Z
UCHhtiu5PdzkXCWTUHWPUtvg,Who was doing the camera when Darius was working and everyone else was also in the frame?,2026-03-24T09:29:42Z
UCQCKi1v5yAuiS7mNl03xNSQ,10k like on this and mr. Beast will buy me a pc,2026-03-24T09:29:24Z
UCSHFIuKW6W5QJBHsl1NXW9g,"Dengi tinadam telsu kani physical ga work cheyleru 
Weak fellows",2026-03-24T09:29:07Z
UCtGufuHKBuH5rBi9NwBaiZQ,"Dubbing Indonesia jelek, lebih bagus yang dulu",2026-03-24T09:29:00Z
UC3vA3YmWJuaH7buB4b69oHA,feels good to see MrBeast lose for a while,2026-03-24T09:28:52Z
UCGIEM10i15v3XbKuCOxeSYw,😂😂😂😂😂😂😂😂,2026-03-24T09:28:50Z
UCSt2gN2ePGPr0SGCgg9xeLA,"I would say Mr beast and his friend should have been in rhythm while paddling because it would have had more power in the turning and moving, not sure tho",2026-03-24T09:28:15Z
UCCcUbU2tOGZXirZLW4dOfOg,عيد  فطر سعيد من سورياا😊❤❤,2026-03-24T09:28:12Z
UCS1Zm7gUpHUzaoCDJiC9Z0Q,Darius needs to be added to the main grp bro.,2026-03-24T09:27:25Z
UCAKFmVg8ttQd2lCb24B-ozA,"Salut MrBeast ! Je regarde tes vidéos depuis un moment et ce que tu fais est vraiment incroyable. Ce nouveau défi sur l'île est fou ! Mon plus grand rêve serait de participer à l'un de tes défis un jour. Je suis prêt à tout donner et à relever n'importe quel challenge, peu importe la difficulté. Ce serait une expérience unique dans une vie. Continue comme ça, tu inspires énormément de monde !",2026-03-24T09:27:15Z
UC099vIYHjIJSpX6oD5W4W1A,raft in real life?,2026-03-24T09:26:58Z
UCAfbRb8jjToTPShEcDWQdxQ,This felt like Mr beast old videos 🥹,2026-03-24T09:26:11Z
UCqDcOLWxZpKFRe_pen_tBXA,yew,2026-03-24T09:25:38Z
UC9hbbzgmzKN6dFk5w4o7fFg,😢😢👍👍👍👍❤,2026-03-24T09:25:31Z
UCebPSAa2FrEwnnXhlNI08NQ,Mr beast pleas no Arabic yes English pleas ❤❤❤❤,2026-03-24T09:25:26Z
UCpYMpkE76Bal0mspc3-aAZQ,7:21,2026-03-24T09:25:13Z
UC54FO1FCbMVs_ZMLcJ7yi3g,Come come fruityyy😂😂,2026-03-24T09:25:04Z
UCPhEkdQL2etYiGV7Ztz5atg,This video is not real this video made by 3d animation SGI and vfx dudes,2026-03-24T09:24:39Z
UC5CxDx7asB4x6NuKPlnx8KA,Bro blue drum in India 💀💀,2026-03-24T09:24:33Z
UC-8dMsGS77hUZjMW-bUljtw,no se si soy solo yo pero se siento alto fake el video como que habia cosas ya puestas para que las “encontraran”,2026-03-24T09:23:43Z
UCkyL3oSABWfyMlqa2CfItVg,Why is the Indonesian voice so different from before?,2026-03-24T09:23:36Z
UCQ_8CBPzbaxpZr8XrqqckgQ,"Jimmy you got a new star cast and the whole audience cheering up for : Darius 
First appearance and got everybody's attention and favour",2026-03-24T09:23:23Z
UC1iTi8KZHIYrTjJFKX3gepg,Come to this house giving away free money ! 40 abernly schnapper rock road,2026-03-24T09:22:49Z
UCwNADhekEAS787eOA5LQ2NQ,"""uh, because they like when we suffer."" is soo truee 🤣🤣",2026-03-24T09:22:33Z
UC0fO-y5ECcxvKKiHxFFN_lg,this video is best mr mest 😆,2026-03-24T09:22:24Z
UCHCasFqT-YylsYU891wpAnQ,Why is Jimmy's Indonesian dubbing so different from the usual one?😢,2026-03-24T09:21:59Z
UCR6zsldn_lWC0OzxqbwF2qg,Какой в этом смысл? Если в море стоит яхта со всеми условиями жизни!,2026-03-24T09:21:58Z
UCg1PDEjJLaJetLAJZr7ChXg,"I am amit your YouTube channel life time subscriber 
Your biggest fan ❤🎉",2026-03-24T09:21:32Z
UCV5yUrt5bIBKrw-7Z2SPBgA,Far cry 3 survival skills would come in handy rn...,2026-03-24T09:20:22Z
UCL2_XW2NuXP_XwM97CnK_kg,❤❤❤❤❤,2026-03-24T09:20:20Z
UCL2_XW2NuXP_XwM97CnK_kg,❤❤❤❤❤❤,2026-03-24T09:20:08Z
UCqX_U4LREXjx0yeekVlOkzQ,"i like this video 
🇧🇩🇧🇩",2026-03-24T09:19:55Z
UCUGB7aEUcPOIKmgc0rt56ug,penyuling suaranya bedaa? ;(,2026-03-24T09:19:30Z
UCR99MrcrCFYOEHYP7JIP7vg,Every time he was stuck😂😂😂😂,2026-03-24T09:19:02Z
UCpCItOzPuO3r1mWfvFByR9w,❤a,2026-03-24T09:18:58Z
UCgne8FUqyx8v6NhhA-LC_yw,Camara man is awasam,2026-03-24T09:18:46Z
UCeLbcCrJwUB9mW4n9cJ6V3w,Good👌,2026-03-24T09:18:04Z
UCKT7q9G1vqj2oGeLgxUfxYw,jimmy ganti dubber kah?,2026-03-24T09:17:53Z
UCsX6KSNz2y8WdGVK9dftYjw,"Darius in new Chandler now. 

From janitor to part of the team",2026-03-24T09:17:53Z
UCIz64Mo7hWv2julVBdgldvQ,bro Tom Hanks did this by him self and a ball,2026-03-24T09:16:44Z
UCOFLy0Canv6vnHN--aCJP-Q,"""Jimmy, I’m ready to stay in a circle for 100 days or travel halfway across the world in 2 hours. I don't care about the money, I just want to prove I’m the most determined subscriber from India! 🇮🇳 Give me one chance.""",2026-03-24T09:16:04Z
UC-lQmGlO2OLNQiU_gNtfIzw,"""vì họ thích nhìn tụi mình chịu khổ"" damm",2026-03-24T09:16:01Z
UCiAO9pxhhjW_qrochmkZlgw,I don't like the sound now I want the old sound,2026-03-24T09:15:47Z
UCiRfAc0ZuQUeqOIo0-6fagQ,DARIUS DARRIUS DARRIUS DARRIUS WE NEED HIM IN MORE VIDEOS PLZ.,2026-03-24T09:15:35Z
UCMlF-cr5krNvYi6C4j6yNXQ,😂,2026-03-24T09:15:27Z
UCuJgbGwJX9h2VqB1JDqVi8A,I am from India please please please please please please please please please please please please please please mr beast take me in your vedio once,2026-03-24T09:15:16Z
UCAfIJTsMrdtNSMJndO_UjJw,This feels like to good ol videos,2026-03-24T09:15:12Z
UChkgdH1Ykt7fhtrptMMnpBA,❤❤,2026-03-24T09:14:59Z
UCMlF-cr5krNvYi6C4j6yNXQ,"Hi mr beast, can you say hi ?",2026-03-24T09:14:30Z
UCMe-rZIMolOaF_yLVeKxOhQ,"THEY BUILT A BOAT, ARREST THEM😡😡😡",2026-03-24T09:14:17Z
UC4HT7fK2O97Zu5IgOiUQaOA,Plz make pistachio flavour in ur choclate,2026-03-24T09:14:12Z
UC2z55k0yl4gof38ddWSFQYw,Support me,2026-03-24T09:14:12Z
UC5zG47BJ_9v4NWU5VepS_rQ,"Imagine they actually  had the boys, boys scout. This would've been epic.",2026-03-24T09:13:53Z
UCd1dc57nuMAc4tGscx8Cu5Q,Mr Bean s'il te plaît j'ai besoin 10000 dollars j'ai vraiment vraiment besoin,2026-03-24T09:13:43Z
UCCw1-KfTVqtDC1LlKY-vs8w,Do more.,2026-03-24T09:13:13Z
UCjb9Rs7XrCONEq56gMQasmA,Your voices are different,2026-03-24T09:13:11Z
UCwdSxLGLoxDYmj665HPDRig,Welcome to Youtuber's  V.S Wild 😂,2026-03-24T09:13:08Z
UCufIa1dudU2rtScpc231BfQ,XESTE NURAY BALAMA YARDIM EDIN QURBAN OLUM 5243 7544 4857 7260,2026-03-24T09:12:51Z
UC_TVbXqmg5QRuMX3_PejLvw,ima  huge fan mr beast!,2026-03-24T09:12:49Z
UCdA15BoU3lQK6_1VWmrJG0Q,😢😊😮😅,2026-03-24T09:12:45Z
UCi-qrY5XeZr5UXyRr5u3xzw,Hii Jimmy can you collab with my channel?,2026-03-24T09:12:33Z
UCFo2ssuHUwIbzywDkvfiWgA,Hello Mr🖖AsssalamuAlaikum🙏,2026-03-24T09:11:50Z
UCgDfGdaOkvH-sicWZWLrcPg,w-who the recording the cameraman?!,2026-03-24T09:11:35Z
UCHHnHbLXp86TIh7fFMtr1sw,Finally mr beast is doing his own challeges again,2026-03-24T09:11:21Z
UCM2pwsT05ntZfw_VWbEw2Ew,Jimmi bro love from India 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,2026-03-24T09:11:06Z
UCxWumzxC4Bg6kD8FAyCTBqQ,Where is the person who voiced Mr Beast?😢😢,2026-03-24T09:10:37Z
UCjFSR8TE3REicrV5skTd_BA,❤🇧🇩🇧🇩,2026-03-24T09:10:25Z
UCxWumzxC4Bg6kD8FAyCTBqQ,Where is the person who voiced Mr Beast?😢😢,2026-03-24T09:10:22Z
UChK4hffcTxfVuflQ5S2B7Zw,Насмотрелся Егорика😂,2026-03-24T09:10:22Z
UCpCeezWQ4hv9USfYn80xCCw,The gemerz is fighting jaldi jakar search karo😢 please,2026-03-24T09:09:58Z
UCjgVCIdCZgJYwFh03jQmlkA,Yes,2026-03-24T09:09:35Z
UC20Tg5hMjUCS7bQ4hD64gMw,Typeless,2026-03-24T09:09:04Z
UCpGP9Xn4ymovTrYfamLQhkQ,"Darius should join more
Of your vidss",2026-03-24T09:08:29Z
UC3Vf7jB1xQwSQ5agG6gbdGg,Finally not some generic game show real og content,2026-03-24T09:08:18Z
UCkt0Jp3hnmxgYPcxlWJjKNA,Hi jimi love from Bangladesh 🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩,2026-03-24T09:08:15Z
UCe-kKEZIE6eZYMJ9hB2Zciw,Украли видео у егорика,2026-03-24T09:08:15Z
UCp0qcq30sm3yqfl0lMeEsjg,😮,2026-03-24T09:08:07Z
UC-3iHLyv9r4IAiWJgjSOxCA,Ko bahasa indo kayak beda suara,2026-03-24T09:07:57Z
UCg1z0QIp3o39eEod5fPzH_w,1M,2026-03-24T09:07:52Z
UCeRdYN9RwhrgkVStp8Nw1Hg,RESPECT,2026-03-24T09:07:10Z
UCfC7oWa15WlBbHOXeiOoWtA,good,2026-03-24T09:07:09Z
UC7w-Q3jRzipProxY8FO9zuw,Ктута имба просто,2026-03-24T09:06:37Z
UCBI1vJkKE9dTIrpWTUKuUpQ,Darius was working 😂😂 give hands for him,2026-03-24T09:06:32Z
UCqaQqOFjFK86gkJPPxdrB3w,Im gey,2026-03-24T09:06:20Z
UCdqc3yGcMrO79X2MvMWWRYg,Love you❤,2026-03-24T09:06:15Z
UCR-OG4EKNLA11IlfdJkCiVQ,Hide and seek please 🥺,2026-03-24T09:05:41Z
UCVFgeh2B7xYZtJCDyqyXbvQ,"Haha, Russian video blogger Yegorik has a video like this, did you steal it?",2026-03-24T09:05:20Z
UC0Gal_BtPZzyVwnXsxWBSCg,You should have used light bamboo while making the baitha so as not to hurt your hands while driving the sail...🛶,2026-03-24T09:05:12Z
UCstiVuX-C0gYn9tN8EowMVg,ทะเลาะติดเกาะแบบนี้จริงๆมันจะมีถังแบบนี้ไหม😢😂,2026-03-24T09:05:07Z
UCt3JcJYc3_xDWPsqv1ch_gw,Jimmy clean the entire island👍🏼,2026-03-24T09:05:02Z
UCtI8KotWWv4Tq-flHdaxQlQ,"10:01 Darius, Darius ,there he is ,there he is 😂😅",2026-03-24T09:04:44Z
UCGly9JwQRA_Z8vFV6FQMbmQ,🇧🇩🥰💐💐🫶,2026-03-24T09:04:19Z
UCW3_bKQJwKLHMHEggs8XBSQ,Waw,2026-03-24T09:04:11Z
UCgFIkob799DN9DOMpnEpazQ,Your are very Darefull 🎉,2026-03-24T09:04:10Z
UCcbzr8ZMKyQzv_rmKu5iYVQ,🎉,2026-03-24T09:03:37Z
UCSTGbU2kx3Q-fd-oDlMqecw,"Одинаковые бочки😂😂😂, 1 из 10000000",2026-03-24T09:03:29Z
UCQSdMTUoFBRTCeGtUcROSBA,hey jimmy can you please get me on the same challange in other vedio please,2026-03-24T09:03:24Z
UCSTGbU2kx3Q-fd-oDlMqecw,Постанова😂😂😂,2026-03-24T09:02:41Z
UCh5Ca7OWAJgW-Icg1oRvujw,W darious,2026-03-24T09:02:27Z
UCaA0e7kGA0UqO229RN_UlVg,Yea do more challenges but you didn't show what you guys eat and hase doesn't do paddling,2026-03-24T09:02:05Z
UCV_MLFMhxXNfvFHMgogT3yQ,Very boring video,2026-03-24T09:01:40Z
UCR8IZeJbXVHbVhr9ctqJdSg,If you had 5 Darius’ y’all would have for sure made it! That man did not stop the whole time!,2026-03-24T09:01:20Z
UCQhme8ReZX5VUIoiMXrB2Hw,Jadikanlah kegagalan itu sebagai pelajaran,2026-03-24T09:01:10Z
UCRcnofemZZQxW7AiapWjWZg,ko suaranya beda,2026-03-24T09:00:09Z
UC9FHDeruWKCgaL8eaA5_Csg,هههههههههه هه,2026-03-24T08:59:41Z
UCfogoG50mOte38ld1HtDPDw,❤️,2026-03-24T08:59:19Z
UCfogoG50mOte38ld1HtDPDw,?,2026-03-24T08:59:02Z
UCeoNgCtP1PaiNTO8u_l_AOw,do this again with mark rober,2026-03-24T08:58:58Z
UCZkONvOiRdxRvH1rX0rRmww,"@Mrbeast
Do survival challenges",2026-03-24T08:58:54Z
UCMjPdsOfEcB-DV361rGRfdA,"0:14
ههههههههههههههههههههه هههههههههههههههههههههههههههههه هههههههههههههههههههههههههههههه هههههههههههههههههههههههههههههه😂😂😂",2026-03-24T08:58:52Z
UCmzQG-kAi1kscnZ6v1_iBnQ,1:45 it was pretty safe 😅😅,2026-03-24T08:58:25Z
UCyG8BwSxWEskqRQ8vvZwEaQ,@mrbeast  give me one challenge please ❤❤,2026-03-24T08:56:30Z
UCLIEhfnfciw-iOHX00dOUjw,"Comments be LIKE: THANKS FOR 1K!!
MOM I AM FAMOS 
NO WAY THANKS FOR 3K!!!",2026-03-24T08:56:05Z
UCc7IAX7PwT-8zg4FdmGyabg,Do your challenge mr.beast,2026-03-24T08:55:53Z
UCXtRrYHHHD-7W7GHdlvz7nQ,🇧🇩🇧🇩🇧🇩🇧🇩,2026-03-24T08:55:51Z
UC0XpAUyTIJCdshVM4WS6o2w,"Step One: Break Wood
Step Two: Make Planks
Step three: Make a Crafting Table
Step Four: Get Five Planks 
Step Five: Place the Planks in the Crafting Table in an U Shape 
Step Six: Craft the Boat 
Step Seven: Place the Boat in Water 
Step Eight: Sit in the Boat Step Nine: Using the W, A, S and D keys, Drive the Boat Till You Reach Safe Lands Step 10: Get Out of the Boat and Ladies and Gentlemen You Have Escaped the Island",2026-03-24T08:55:48Z
UC6_w0jFinRsNpQLCaqvE1KQ,❤❤❤,2026-03-24T08:55:39Z
UCXtRrYHHHD-7W7GHdlvz7nQ,🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩,2026-03-24T08:55:30Z
